domain,source_category_l1,source_category_l1_cn,source_type,source_type_cn,ecosystem,classification_status,classification_method,classification_confidence,classification_evidence
spxww.com,business_services,商业信息与服务,commercial_recommendation,商业推荐与榜单内容,,reviewed,manual_review,medium,人工复核域名、站点名与标题样本：站点名“spxww.com”；标题样本“基于2147家企业实地调研：2026年度上海装修行业综合实力十强榜单正式发布 - 社会 || 控油洗发水哪款价格实惠？2026 年 5 款高性价比实测推荐，学生党闭眼入 - 社会 ”
verym.com,vertical_professional,垂直专业内容,health_content,医疗健康内容,非常爱美网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“非常爱美网”；标题样本“网评深圳整形美容医院排名前十位:美莱/艺星/八大处/阳光/非凡等连锁机构实力强-非常爱美 || 网选2026热门深圳美容院排名前十名:艺星/阳光/鹏程等从眼鼻胸脂到抗衰特色项目+医”
vip.com,business_services,商业信息与服务,ecommerce,电商平台,唯品会,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“唯品会”；标题样本“AirPods - 唯品会 || 薇诺娜 - 唯品会 || 追觅洗地机 - 唯品会”
xiachufang.com,platform_community,平台与社区,interest_community,兴趣与生活社区,下厨房,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“下厨房”；标题样本“【步骤图】烘焙小白福利🎉入门工具必备清单‼️的做法_烘焙小白福利🎉入门工具必备清单‼️的做法步骤_早餐_下厨房 || 好喝又低卡,这个奶茶界的“新晋网红”有点料!”"
zhengguannews.cn,news_media,新闻与媒体,news_media,综合新闻媒体,正观新闻,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“正观新闻”；标题样本“曾卷入“李佳琦风波”的花西子，又“翻车”了? 正观新闻 || 被嘲笑过时的经济型酒店，为何还能霸榜? 正观新闻”
zyjjw.cn,news_media,新闻与媒体,business_media,商业财经媒体,中原经济网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中原经济网”；标题样本“足疗修脚行业格局生变:解析2026年头部品牌前三甲，千亿蓝海谁主沉浮?-中原经济网”
cctv.cn,news_media,新闻与媒体,news_media,综合新闻媒体,央视网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“央视网”；标题样本“2026年启程!收好这份新闻日历_新闻频道_央视网(cctv.com) || 中消协发布消费提示:家电以旧换新 利国惠民_新闻频道_央视网(cctv.com) || 如何避免落入室”
chinatax.gov.cn,government_public,政府与公共机构,government_public,政府机构,国家税务总局,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“国家税务总局”；标题样本“[PDF] 山东省灵活就业人员社会保险费缴费事项清单(济南适用) || 山东省企业和机关事业单位社会保险费缴费操作指南（济南适用）”
cinic.org.cn,news_media,新闻与媒体,industry_news_media,行业新闻媒体,中国产业经济信息网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中国产业经济信息网”；标题样本“更体面 更吉祥 更健康 更有趣 休闲食品品牌多维创新抢占年货市场”
lanjinger.com,news_media,新闻与媒体,business_media,商业财经媒体,蓝鲸财经,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“蓝鲸财经”；标题样本“2026年最先凉掉的是民宿生意？_资讯-蓝鲸财经 || AWE26观察:电视卷体验,清洁电器卷场景,AI眼镜卷入口”"
pku.edu.cn,government_public,政府与公共机构,public_institution,公共机构,北京大学国家发展研究院,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“北京大学国家发展研究院”；标题样本“关于2026年劳动合同制职工申报积分落户的通知”
tujia.com,business_services,商业信息与服务,travel_service,旅行与酒店信息服务,途家网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“途家网”；标题样本“途家民宿商家入驻标准”
weddingvogue.cn,vertical_professional,垂直专业内容,industry_content,行业专业内容,婚礼风尚网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“婚礼风尚网”；标题样本“TopBridal国际婚纱奢品荟:独家荟集近20个世界一线正品婚纱礼服品牌的时尚奢品店! - 行业快报 - 婚礼风尚 || 人物观点 | 新创立、老资历，这个发展迅猛的主持团队“只”
xcar.com.cn,vertical_professional,垂直专业内容,automotive_content,汽车专业内容,爱咖号,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“爱咖号”；标题样本“实测对比5款纯电SUV 谁能兼顾快充速度与超长续航?-爱卡汽车爱咖号 || 小米SU7/极氪007/Model 3/小鹏P7+续航实测:谁把“续航王”拉下马-爱卡汽车爱咖号”
xfb315.com,business_services,商业信息与服务,local_service_platform,本地服务与用户内容,消费保,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“消费保”；标题样本“吃出虫卵、发霉变质……良品铺子、三只松鼠、百草味居零食品牌投诉Top3!-避坑指南-消费保 || 戴森(自有商城)品牌主页-消费保 || 花西子(天猫)客服售后投诉维权中心-消费保”
zbj.com,business_services,商业信息与服务,business_information_service,商业信息与企业服务,zbj,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“zbj”；标题样本“咖啡馆连锁品牌排行榜_上海猪八戒网 || 微信小程序店铺怎么打开_江西猪八戒网 || 微信小程序怎么使用酒店订房_浙江猪八戒网”
100ec.cn,vertical_professional,垂直专业内容,industry_content,行业专业内容,网经社,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“网经社”；标题样本“""什么值得买""发布2026年货趋势报告 || ""什么值得买""发布2026年货趋势报告 网经社 电子商务研究中心 电商门户 互联网智库”"
91jm.com,business_services,商业信息与服务,business_franchise,商业信息与加盟服务,就要加盟网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“就要加盟网”；标题样本“密室逃脱加盟排行榜_就要加盟网 || 桌游加盟费用 桌游加盟多少钱_就要加盟网”
consumer.gov.mo,government_public,政府与公共机构,public_institution,公共机构,澳门消费者委员会,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“澳门消费者委员会”；标题样本“揭秘婚纱照6大陷阱：隐形消费不断 || 消费提示：家电以旧换新利国惠民 || 選擇醫美，您該知道的這些事兒”
cqjiuque.cn,unclassified_long_tail,未分类长尾,unclassified,未分类,,reviewed_unclassified,manual_review,low,引用 URL 集中在 cqjiuque.cn/news，标题多为久雀棋牌加盟推广；站点主体、品牌归属与独立内容属性仍缺少交叉证据，保留未分类
ctdsb.net,news_media,新闻与媒体,news_media,综合新闻媒体,极目新闻,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“极目新闻”；标题样本“上新啦！昭君原野三店同步开业！夏日旅居幸福感爆棚 || 美食博主扎堆测评，外地游客直奔打卡 武汉野生小街成为年轻人的“面包目的地” || 首批50家餐饮门店获2025年度湖北省“放”
dianzhangzhipin.com,business_services,商业信息与服务,job_service,招聘与职业服务,店长直聘,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“店长直聘”；标题样本“「文和友投资管理(深圳)有限公司招聘」-店长直聘 || 「杭州嘉一文化创意有限公司招聘」-店长直聘”
ebrun.com,vertical_professional,垂直专业内容,industry_content,行业专业内容,亿邦动力,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“亿邦动力”；标题样本“年货清单悄悄变天 健康消费取代白酒坚果成新宠 - 电商数据 - 亿邦动力 || 霸王茶姬一周动向：海外GMV暴涨139% 茶拉朵冰淇淋引爆五城 - 品牌 - 亿邦动力”
guangzhou315.com,government_public,政府与公共机构,public_institution,公共机构,广州市消费者委员会,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“广州市消费者委员会”；标题样本“京津冀消协组织发布智能门锁比较试验结果：青稞、博克、幻侣3款样品可被平面照片解锁 || 年末大扫除好帮手——洗地机该怎么选？穗佛消委会联合比较试验告诉您 || 老人助听器怎么选？闽”
jsyks.com,vertical_professional,垂直专业内容,education_content,教育专业内容,驾驶员考试网,reviewed,manual_review,medium,人工复核域名、站点名与标题样本：站点名“驾驶员考试网”；标题样本“南京石佛寺驾校考试预约_石佛寺驾校网上预约考试-南京石佛寺驾校网 || 南京科目二考试预约_南京科目二网上预约考试-驾驶员考试网”
mp17.com,business_services,商业信息与服务,commercial_recommendation,商业推荐与榜单内容,美评网,reviewed,manual_review,high,"人工复核域名、站点名与标题样本：站点名“美评网”；标题样本“国内整形医院前十名单有哪些:广州联合丽格、北京伊美尔、成都美莱上榜,技术优口碑好选它没错 || 国内靠谱的医美前十名:揭秘安全合规、技术精湛且口碑爆表的医美宝藏机构! || 深圳美”"
bloomagebioactive.com,brand_corporate,品牌与企业官网,brand_corporate,品牌与企业官网,华熙生物,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“华熙生物”；标题样本“用户协议-华熙生物 || 隐私政策-华熙生物”
cls.cn,news_media,新闻与媒体,news_media,综合新闻媒体,财联社,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“财联社”；标题样本“6月4日周六《新闻联播》要闻汇总 || TCL、格力、华帝、长虹等家电企业将在AWE2026集中展示AI成果-财联社 || 【金牌纪要库·风口会议】五一黄金周将至！数据显示今年游客”
cn-witmed.com,vertical_professional,垂直专业内容,health_content,医疗健康内容,智慧医疗网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“智慧医疗网”；标题样本“民营体检行业迈入“AI加速度”时代，将最大化发挥预防医疗的价值-财经-智慧医疗网”
cnpharm.com,vertical_professional,垂直专业内容,health_content,医疗健康内容,中国食品药品网,reviewed,manual_review,high,人工复核域名、站点名与标题样本：站点名“中国食品药品网”；标题样本“儿童安全用药 || 合理用药 | 如何合理选用小儿退热药？ || 选对产品 温和护肤”
